date,course,lmsc,name,meet_id,meet_url,meet_uuid
"Nov 15-16, 2019",SCY,SP,CSSC/CVMM IntraSquad Meet,20191115CVMMISY,https://www.usms.org/comp/meets/meet.php?MeetID=20191115CVMMISY,79a2e5be-9875-4f3e-a932-6356b8dd7615
"Nov 10, 2019",SCY,CT,2019 Hartford Masters Winter Classic,20191110HMWC19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191110HMWC19Y,056ef3ec-2c56-4eb3-8551-c4c4f41d3f68
"Nov 10, 2019",SCY,NI,14th Annual Stacy Moor Memorial Masters Swim Meet,20191110RAMSFY,https://www.usms.org/comp/meets/meet.php?MeetID=20191110RAMSFY,8dc64d49-1f87-418e-9d77-9e1978c8efc1
"Nov 9-10, 2019",SCM,FL,2019 Shark Tank Meet,20191109SHARKTS,https://www.usms.org/comp/meets/meet.php?MeetID=20191109SHARKTS,6f7de09e-e7a7-4384-a392-a5615f38e44a
"Nov 9-10, 2019",SCM,GU,Sabine Weiser November Classic,20191109WNOVCLS,https://www.usms.org/comp/meets/meet.php?MeetID=20191109WNOVCLS,0fb3da29-699e-43a1-97ea-ec7fd114d932
"Nov 9-10, 2019",SCY,NJ,EEX Veteran's Day Masters Meet,20191109EEXVETY,https://www.usms.org/comp/meets/meet.php?MeetID=20191109EEXVETY,037c31fb-3a57-4018-b7ae-933802ca2d7a
"Nov 9-10, 2019",SCY,GA,Swim Atlanta Bill Behrens Invite,20191110GA,https://www.usms.org/comp/meets/meet.php?MeetID=20191110GA-090Y,caf7af92-7d10-4a5f-9f3c-2435d9b1d663
"Nov 9, 2019",SCY,MD,The Ann B. Johnsen Memorial Swim Meet,20191109SS2TCYY,https://www.usms.org/comp/meets/meet.php?MeetID=20191109SS2TCYY,2ca3adf1-880e-4233-8cc3-391fc69089f9
"Nov 9, 2019",SCY,IN,8th Annual Munster Masters FALL Frenzy,20191109MunsteY,https://www.usms.org/comp/meets/meet.php?MeetID=20191109MunsteY,ba8ce87f-cba7-448e-9672-58cd13acbf6c
"Nov 9, 2019",SCM,OH,2019 Miami Redfin Fall Meet,20191109MiamiS,https://www.usms.org/comp/meets/meet.php?MeetID=20191109MiamiS,22017f2a-de3f-4c99-b49d-959462197997
"Nov 8-10, 2019",SCY,OK,2019 Gobbler Invitational,2019111019GobbY,https://www.usms.org/comp/meets/meet.php?MeetID=2019111019GobbY,1f44dbd2-924e-4164-a825-4533a3d5035e
"Nov 8-9, 2019",SCM,UT,2019 NW Zone Championship /  South Davis Masters 13th Annual Meet,20191108NWZ19S,https://www.usms.org/comp/meets/meet.php?MeetID=20191108NWZ19S,0cc6ab70-cf65-4741-8898-128e02ba6d18
"Nov 3, 2019",SCY,PN,Snohomish Aquatics Masters Meet,20191103SAMY,https://www.usms.org/comp/meets/meet.php?MeetID=20191103SAMY,ed31ddbc-07c3-4038-9163-9ad2700bb3cf
"Nov 3, 2019",SCY,IL,The 2019 Sink or Swim Classic,20191103LSSC20S,https://www.usms.org/comp/meets/meet.php?MeetID=20191103LSSC20S,a1c347c1-f6e3-4f90-bf31-78fd1b7b48ee
"Nov 3, 2019",SCY,LE,OHIO Masters 2019 SCY Pentathlon Swim Meet,20191103akronY,https://www.usms.org/comp/meets/meet.php?MeetID=20191103akronY,bf424e6b-12ec-4793-8485-13b55ec95c00
"Nov 3, 2019",SCM,SI,SDSM 2019 3rd Annual Steven Plackemeier SCM Meet,20191103SDSM,https://www.usms.org/comp/meets/meet.php?MeetID=20191103SDSM-S,14028c7e-6b09-4a8c-96fa-ccc8d1b8131b
"Nov 3, 2019",SCY,WI,"2019 Wis, Baraboo Circus City Masters Swim Meet",20191103BARABOY,https://www.usms.org/comp/meets/meet.php?MeetID=20191103BARABOY,c737bcfb-43fd-4bb0-8cb5-e32f72d28063
"Nov 3, 2019",SCY,MV,11th Annual Gladstone Masters Meet,20191103GldstoY,https://www.usms.org/comp/meets/meet.php?MeetID=20191103GldstoY,8597a16a-dbfc-4652-a8bf-49b8478ca948
"Nov 3, 2019",LCM,PN,Ottermania VI,20191107WINSKIL,https://www.usms.org/comp/meets/meet.php?MeetID=20191107WINSKIL,93b0329d-958d-4039-970f-8933d6976ccf
"Nov 2, 2019",SCY,NE,19th Annual George Erswell Meet,20191102ERSWELY,https://www.usms.org/comp/meets/meet.php?MeetID=20191102ERSWELY,94435789-e207-48f8-bd78-cdf03bed1c88
"Nov 2, 2019",SCM,OZ,2019 Ozark LMSC Short Course Meters Championship,20191102ozarkcS,https://www.usms.org/comp/meets/meet.php?MeetID=20191102ozarkcS,d4c6ea62-9f56-41d6-86f9-b367f037ab14
"Nov 2, 2019",SCM,VA,39th Annual VMST Fall Meet,20191102FallMtS,https://www.usms.org/comp/meets/meet.php?MeetID=20191102FallMtS,a2bd2668-01e1-45a0-9e37-51571e8cad00
"Nov 2, 2019",SCY,CO,"Pikes Peak Athletic Masters ""FALL-IN"" SCY Invitational",20191102PIKEPKY,https://www.usms.org/comp/meets/meet.php?MeetID=20191102PIKEPKY,cf43bea1-9520-4612-901c-85f0465ce42c
"Nov 2, 2019",SCY,MN,SCY Sprint Meet at Minnetonka & MN LMSC Annual Meeting & Awards Dinner,20191102MNSPRTY,https://www.usms.org/comp/meets/meet.php?MeetID=20191102MNSPRTY,a74f93ac-f25e-45a3-9298-39897468a3a4
"Nov 2, 2019",SCY,NI,2019 UB Bullfrogs Swim Meet,20191102UBB19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191102UBB19Y,5e765e06-2b4c-4ecd-817a-8545f9f7f877
"Nov 1-3, 2019",SCY,NT,Lakeside Aquatic Club Fall Classic,20191103LACFCY,https://www.usms.org/comp/meets/meet.php?MeetID=20191103LACFCY,ca3cdba6-6e2a-409a-8449-759333c2e00a
"Oct 27, 2019",SCY,PV,Patriot Masters Sprint Classic,20191027SPRINTY,https://www.usms.org/comp/meets/meet.php?MeetID=20191027SPRINTY,678b8daa-0617-4c69-825e-e50b2060dc4b
"Oct 27, 2019",SCM,NE,Concord Masters Meet,20191027CONCRDS,https://www.usms.org/comp/meets/meet.php?MeetID=20191027CONCRDS,805b9fc3-dee0-4920-b857-cfc837ea5946
"Oct 27, 2019",SCM,MI,Milford Monster Madness Meters Meet,20191027milfS,https://www.usms.org/comp/meets/meet.php?MeetID=20191027milfS,209d28e5-eb4d-4189-abb3-36641bbc13e2
"Oct 27, 2019",SCM,SP,UCLA Bruin Masters SCM Swim Meet,20191027UCLASMS,https://www.usms.org/comp/meets/meet.php?MeetID=20191027UCLASMS,56f69abb-0f29-4a57-bf3c-c507a90da099
"Oct 27, 2019",SCY,AD,47th Annual Leatherstocking Masters Swim Meet,20191027Hart19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191027Hart19Y,06d0c079-d213-41d2-8b82-f227bde7ca30
"Oct 26-27, 2019",SCM,AZ,2019 Ron Johnson Invitational Arizona SCM Championships,20191026RonjonS,https://www.usms.org/comp/meets/meet.php?MeetID=20191026RonjonS,481817c3-5cf3-45d8-84e0-771693ae2a8d
"Oct 26-27, 2019",SCY,FG,2019 Carey Hilliard's Invitational,20191027CHINVTY,https://www.usms.org/comp/meets/meet.php?MeetID=20191027CHINVTY,1acbbabb-feb2-4525-8246-cf6464de9e51
"Oct 26-27, 2019",SCY,NT,Fort Worth Area Swim Team Div 1 BB/B/C Fall Short Course Meet,20191027FASTFSY,https://www.usms.org/comp/meets/meet.php?MeetID=20191027FASTFSY,6dd4ef24-f5ba-4533-ae78-5e8e7f67758b
"Oct 26, 2019",SCM,IA,SWIA Masters Short Course Fall Meet 2019,20191026CBOCT1S,https://www.usms.org/comp/meets/meet.php?MeetID=20191026CBOCT1S,bd2618b1-e475-4890-aa79-cee84b858759
"Oct 25-27, 2019",SCY,GA,2019 GA Columbus Aquatic Club / Fall Classic,20191025CACFALY,https://www.usms.org/comp/meets/meet.php?MeetID=20191025CACFALY,9d9795cb-0b56-4d86-9aa2-ad73a54eb0e1
"Oct 25-27, 2019",SCY,IN,TYR Boonville Dolphin Outside Smoke Invitational,20191025OutsdsY,https://www.usms.org/comp/meets/meet.php?MeetID=20191025OutsdsY,5a98d78f-a995-40e3-b1e1-0c6d61c756df
"Oct 25-27, 2019",SCY,OH,RRAC Fall Invitational,20191027RRACSCY,https://www.usms.org/comp/meets/meet.php?MeetID=20191027RRACSCY,8a1f13cc-5e7a-4065-b7d4-4aabe1b24efb
"Oct 25-27, 2019",SCY,KY,2019 SKY Fall Fest,20191027FallFtY,https://www.usms.org/comp/meets/meet.php?MeetID=20191027FallFtY,b1c62a9f-ed9e-4622-beb9-416398dc2460
"Oct 25-27, 2019",SCY,AR,TYR Go Pink Halloween Meet,20191027TGPH19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191027TGPH19Y,8d786cbf-b0e7-470d-bcad-8192d3b8e041
"Oct 20, 2019",SCY,MD,Carol Chidester Memorial Swim Meet.#1,20191020SS1HCYY,https://www.usms.org/comp/meets/meet.php?MeetID=20191020SS1HCYY,2a267593-35b0-4bbb-a432-c3201190c041
"Oct 20, 2019",SCY,NE,HAWKtoberfest Adult Swim Meet,20191020HAWKY,https://www.usms.org/comp/meets/meet.php?MeetID=20191020HAWKY,b5b4a018-0e64-4453-9230-3a76aca10863
"Oct 19-20, 2019",SCY,PC,Orinda Aquatics Short Course Senior Open,20191020OAPBSRY,https://www.usms.org/comp/meets/meet.php?MeetID=20191020OAPBSRY,9e950f13-b945-434a-b5ca-e25d68c33313
"Oct 19, 2019",SCY,NJ,Sussex County Adult Mini meet,20191019SCYAMMY,https://www.usms.org/comp/meets/meet.php?MeetID=20191019SCYAMMY,0d7394a0-2c72-43f2-a88d-2575c8b1b15e
"Oct 19, 2019",SCY,SE,ESMS OktoberSplash 2019 Invitational,20191019ESMS19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191019ESMS19Y,ca9320a3-ed83-494b-ac3d-91acf22526b4
"Oct 19, 2019",SCM,NE,11th Annual UVAC Leaf Peepers Masters SCM Meet,20191019UVACLPS,https://www.usms.org/comp/meets/meet.php?MeetID=20191019UVACLPS,e80808d0-b908-4c01-86e0-b96fdf6c620e
"Oct 19, 2019",SCY,SO,Pelican Athletic Club Master's Swim Meet,20191019PAC,https://www.usms.org/comp/meets/meet.php?MeetID=20191019PAC-19Y,287482bb-615b-45c4-a3e1-b778243b5db6
"Oct 13, 2019",SCY,MI,Milan Masters Kick-Off,20191013milanY,https://www.usms.org/comp/meets/meet.php?MeetID=20191013milanY,105211c9-62de-4fb9-a516-1d26336d4c8f
"Oct 13, 2019",SCY,AD,Swim for the Ages,20191013Ages19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191013Ages19Y,30af3a66-3e3f-4126-a19c-13ffdcaf7a36
"Oct 12-13, 2019",LCM,,Luxembourg Masters Open 2019,20191013luxopnL,https://www.usms.org/comp/meets/meet.php?MeetID=20191013luxopnL,63bebc98-eb48-48b1-8777-c914404a85c7
"Oct 12, 2019",SCY,PV,2019 DCAC Capital Classic,20191012COLDAYY,https://www.usms.org/comp/meets/meet.php?MeetID=20191012COLDAYY,24e4a1c8-ab09-448a-8336-43fb8de1954f
"Oct 12, 2019",SCY,PN,BAMFest 2019,20191012BAMY,https://www.usms.org/comp/meets/meet.php?MeetID=20191012BAMY,3024ea89-9e7a-4276-8d99-7e16f4894553
"Oct 12, 2019",SCY,AK,2019 Spooky Sprint Invite,20191012spookyY,https://www.usms.org/comp/meets/meet.php?MeetID=20191012spookyY,7252cf50-c838-46c2-b8ff-6db4380298f4
"Oct 12, 2019",SCY,CO,Buff Invite,20191012CUBUFFY,https://www.usms.org/comp/meets/meet.php?MeetID=20191012CUBUFFY,0034fead-da5b-42c0-8ac9-0d833e9267aa
"Oct 12, 2019",SCY,OH,PCY Fall Kickoff Masters Meet,20191012PCYY,https://www.usms.org/comp/meets/meet.php?MeetID=20191012PCYY,bb0f0549-2f29-47f8-a292-41cb97570b07
"Oct 11-13, 2019",SCM,FL,Rowdy Gaines Masters Classic,20191011ROWDYS,https://www.usms.org/comp/meets/meet.php?MeetID=20191011ROWDYS,b3db9ef3-c536-4708-9935-0097a5402ef9
"Oct 11-13, 2019",SCM,PC,2019 Pacific Masters Short Course Meters Championship,20191011WCM,https://www.usms.org/comp/meets/meet.php?MeetID=20191011WCM-1SS,196ebd52-4edc-4c6d-a524-a1139d1649d8
"Oct 11-13, 2019",SCY,FG,2019 Fall Flash,20191013FFLASHY,https://www.usms.org/comp/meets/meet.php?MeetID=20191013FFLASHY,5f3890d5-591e-4762-aac4-642687512e70
"Oct 11-13, 2019",SCY,AZ,2019 Aqu-toberfest,20191013AqutobY,https://www.usms.org/comp/meets/meet.php?MeetID=20191013AqutobY,ffddd1b8-ff38-4293-a9de-342eea051ccd
"Oct 11-13, 2019",SCY,MN,2019 MN OMNI October Invitational,20191013MNOMNIY,https://www.usms.org/comp/meets/meet.php?MeetID=20191013MNOMNIY,87cec2a8-b282-4b6f-846f-7a9623288c21
"Oct 11-12, 2019",SCY,AR,Aquakids Bob Courtway Swim Meet,20191012AKBC19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191012AKBC19Y,6437a63e-8939-4d87-934d-2a3a754cdf53
"Oct 11, 2019",SCY,AK,October Splash,2019101112345Y,https://www.usms.org/comp/meets/meet.php?MeetID=2019101112345Y,990a3585-f2b8-46d2-af70-ff2bb9a84f6f
"Oct 9-11, 2019",SCM,UT,Huntsman World Senior Games,20191009HWSG19S,https://www.usms.org/comp/meets/meet.php?MeetID=20191009HWSG19S,ec6b5556-0d03-4839-abbf-3f4db499b0b1
"Oct 6, 2019",SCM,PC,Sacramento Masters 47th Annual Short Course Meters Sprint Pentathlon,20191006SAC,https://www.usms.org/comp/meets/meet.php?MeetID=20191006SAC-1SS,21080df8-80f7-4564-b707-409a473f87f6
"Oct 6, 2019",SCY,IL,"Stephens Family YMCA Masters ""On My Way""",20191006SFY20Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191006SFY20Y,6ec5a652-e157-4436-bc5b-cd2d440139dc
"Oct 6, 2019",SCM,SP,2019 Mission Viejo Nadadores Masters SCM Swim Meet,20191006MVNSCMS,https://www.usms.org/comp/meets/meet.php?MeetID=20191006MVNSCMS,8df99425-f2a0-4b01-8084-867d0fa5fd95
"Oct 5-6, 2019",SCY,SE,Southern Regional Championships,20191005AUBCCSY,https://www.usms.org/comp/meets/meet.php?MeetID=20191005AUBCCSY,ea0e67ae-6e8b-4b63-b672-0bf9b585ca25
"Oct 5-6, 2019",SCY,SP,Nevada Senior Games,20191005NVSGY,https://www.usms.org/comp/meets/meet.php?MeetID=20191005NVSGY,9404a390-6ed7-4755-b556-0b6f54cf3c09
"Oct 5, 2019",SCY,NT,2019 Royal Oaks Masters Short Course Yards Invitational,20191005ROCC19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191005ROCC19Y,321e482c-de76-4be7-9294-6cf0e1d0e651
"Oct 5, 2019",SCM,NE,"October Swim Fest, Simmons University",20191005SIMOSFS,https://www.usms.org/comp/meets/meet.php?MeetID=20191005SIMOSFS,75e87483-1851-4103-87aa-5ff53d15c30d
"Oct 5, 2019",SCY,NI,Ithaca College Narwhal Invitational,20191005CCSIthY,https://www.usms.org/comp/meets/meet.php?MeetID=20191005CCSIthY,a903f39b-7485-4113-aef1-38d8e7061cbf
"Oct 5, 2019",SCY,GA,2019 CAC Trick or Treat Meet,20191005HUROCTY,https://www.usms.org/comp/meets/meet.php?MeetID=20191005HUROCTY,d1fce17f-d13d-4813-89fc-c30a17d885c0
"Oct 4-6, 2019",SCY,AR,2019 JTSC Fall Invitational,20191006JTFIY,https://www.usms.org/comp/meets/meet.php?MeetID=20191006JTFIY,efd910b3-c489-481b-b2d2-407579dbc2d7
"Oct 4-5, 2019",LCM,MV,HSC Championships,20191005EGYPT1L,https://www.usms.org/comp/meets/meet.php?MeetID=20191005EGYPT1L,955735da-e302-4111-9295-fab8ffb417cf
"Sep 29, 2019",SCY,SI,32nd Annual San Diego Senior Games 2019 Bill Earley Memorial SCY Swim Meet & 2019 California Senior Games State Championships,20190929SDSrG,https://www.usms.org/comp/meets/meet.php?MeetID=20190929SDSrG-Y,69477a52-cc26-431f-844a-c1551c7d1143
"Sep 29, 2019",SCY,GU,First Time for Everything Meet,20190929FTFEMY,https://www.usms.org/comp/meets/meet.php?MeetID=20190929FTFEMY,fe883f03-2e84-4b33-bb6f-b09e2d990e42
"Sep 29, 2019",SCY,MN,Macalester Masters SCY Swim Meet,20190929MACSTRY,https://www.usms.org/comp/meets/meet.php?MeetID=20190929MACSTRY,46227a29-e376-44fe-9d71-4fe9ae5c3b94
"Sep 28, 2019",SCM,MV,September SuperSoaker 2019 SCM Swim Meet,20190928jopmoS,https://www.usms.org/comp/meets/meet.php?MeetID=20190928jopmoS,d38689b7-8358-4f68-84a4-be19e01f10a2
"Sep 28, 2019",SCY,VA,2019 Pickin' Up Steam Meet,20190928RMPSY,https://www.usms.org/comp/meets/meet.php?MeetID=20190928RMPSY,fc9f630a-0785-44e0-8c02-e2c3c307ad92
"Sep 28, 2019",LCM,NT,2019 Last Chance Meet - LCM,20190928TFA19L,https://www.usms.org/comp/meets/meet.php?MeetID=20190928TFA19L,42f9bc61-80ea-4909-9217-d789bc26a0c3
"Sep 28, 2019",SCY,NE,Maine Senior Games/MESC SCY Championships,20190928MESRGMY,https://www.usms.org/comp/meets/meet.php?MeetID=20190928MESRGMY,7449a240-54cf-4685-a7b5-724f9f99cbb7
"Sep 28, 2019",SCY,GA,2018 CAC Sept Mini Meet,20190928HURSEPY,https://www.usms.org/comp/meets/meet.php?MeetID=20190928HURSEPY,33770935-84fe-4e40-b496-4c0a0d7bd70c
"Sep 27-29, 2019",SCY,FG,2019 Sunsational Invite,20190929SUNINVY,https://www.usms.org/comp/meets/meet.php?MeetID=20190929SUNINVY,3f104d7f-10a1-453d-ab13-32fe9dfee9cc
"Sep 22, 2019",SCM,PC,The 16th Annual Alan Liu Memorial SCM Invitational,20190922MVM,https://www.usms.org/comp/meets/meet.php?MeetID=20190922MVM-1YS,2358a1d1-35b3-48e7-9d65-b08b15444939
"Sep 21-22, 2019",SCY,NM,SFAC Santa Fe Open,20190921SFO19SY,https://www.usms.org/comp/meets/meet.php?MeetID=20190921SFO19SY,eb9fe7b8-b512-4c73-8eae-9e25359ea0da
"Sep 21, 2019",SCM,AZ,2019 Jamina Winston Memorial SCM Invite,20190921JamWinS,https://www.usms.org/comp/meets/meet.php?MeetID=20190921JamWinS,a5868286-6b6a-4a27-b424-3770dec1d46f
"Sep 21, 2019",SCM,UT,3rd Annual Mile HIgh SCM Invitational,20190921HeberS,https://www.usms.org/comp/meets/meet.php?MeetID=20190921HeberS,79df3e99-bddb-477e-a146-e19c69890dd8
"Sep 21, 2019",LCM,PV,Out to Swim's GLLAM 2019,20190921GLLAML,https://www.usms.org/comp/meets/meet.php?MeetID=20190921GLLAML,07921dd3-858f-4dcc-bf7d-8ac1c4bbd292
"Sep 15, 2019",SCY,FL,19th Annual UF Health Gainesville Senior Games Swimming,20190915GAINESY,https://www.usms.org/comp/meets/meet.php?MeetID=20190915GAINESY,ed69e0a6-617a-40a7-891a-230408dd5b2d
"Sep 14, 2019",SCY,FL,Marlin Masters Fall Invitational,20190914OCALFAY,https://www.usms.org/comp/meets/meet.php?MeetID=20190914OCALFAY,5ba07c4d-26af-495a-af37-1a92caf83c3f
"Sep 14, 2019",SCY,PV,2019 Maryland Senior Olympics Swim Meet,20190914MSOY,https://www.usms.org/comp/meets/meet.php?MeetID=20190914MSOY,1855c431-5a7d-4e85-bd23-d5fd204d101a
"Sep 7-8, 2019",SCY,NJ,New Jersey Senior Olympics,20190907NJSO19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20190907NJSO19Y,3fe6950a-be0a-4d96-90d6-4fb72505fdeb
"Sep 7, 2019",SCY,WI,2019 Wisconsin Senior Olympics,20190907SrOlyY,https://www.usms.org/comp/meets/meet.php?MeetID=20190907SrOlyY,cc53e51a-9fca-460b-b78f-2c97f44536a3
"Sep 7, 2019",SCY,GA,2019 Georgia Masters SouthSide Pentathlon Swim Meet,20190907Pent19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20190907Pent19Y,1b067f1c-77a0-4c70-b9f5-034667fb40db
"Sep 7, 2019",LCM,SP,2019 Circle City Aquatics Masters 1st Annual Long Course Meet,20190907CCALCL,https://www.usms.org/comp/meets/meet.php?MeetID=20190907CCALCL,3f1d5472-bdc7-4ce3-9e02-3cb0139712ab
"Aug 25, 2019",LCM,FG,2019 Coral Springs LCM Second Chance Meet,20190825CS2L,https://www.usms.org/comp/meets/meet.php?MeetID=20190825CS2L,58abcbe7-4f4c-4aee-aacc-fc2aecbea52b
"Aug 24, 2019",LCM,LE,2019 End of Summer Spectacular LCM Swim Meet,20190824avonL,https://www.usms.org/comp/meets/meet.php?MeetID=20190824avonL,94e09d9c-9e2f-4cff-b802-bf6aefbc5c84
"Aug 24, 2019",LCM,FL,2019 Doggy Days LCM Swim Meet,20190824DOGGYL,https://www.usms.org/comp/meets/meet.php?MeetID=20190824DOGGYL,99fd9bab-7009-4f7d-afa0-5076acb639d7
"Aug 23-25, 2019",SCY,SC,6th Annual Growler Invitational,20190823GrowleY,https://www.usms.org/comp/meets/meet.php?MeetID=20190823GrowleY,b9bd4872-6351-4a65-8976-2c97874455b2
"Aug 23-25, 2019",LCM,OR,Gil Young Memorial/NW Zone LCM Championship Meet,20190823ORGILL,https://www.usms.org/comp/meets/meet.php?MeetID=20190823ORGILL,61f64f40-0c92-4510-8cf8-2a2519ddf7f1
"Aug 17, 2019",LCM,PV,Potomac Valley Long Haul,20190817LONGL,https://www.usms.org/comp/meets/meet.php?MeetID=20190817LONGL,5b7b4762-87f2-4e65-bd65-551358dfb23f
"Aug 17, 2019",LCM,NC,Dr. Charles van der Horst Memorial Championship,20190817SPLASHL,https://www.usms.org/comp/meets/meet.php?MeetID=20190817SPLASHL,c108e7cf-61c7-4e2e-846d-33c71440e75e
"Aug 12-18, 2019",LCM,,2019 FINA World Masters Championships,20190715WORLDSL,https://www.usms.org/comp/meets/meet.php?MeetID=20190715WORLDSL,09aee8c1-1662-4140-9694-acf5e88c57d1
"Aug 10, 2019",SCY,SE,2019 Muffins & Mimosas Masters Swim Meet,20190810DestinY,https://www.usms.org/comp/meets/meet.php?MeetID=20190810DestinY,a4fa3a49-d562-4b9b-bd8e-9d0d834efed3
"Aug 7-11, 2019",LCM,SP,2019 U.S. Masters Swimming Summer National Championship,20190807SNCL,https://www.usms.org/comp/meets/meet.php?MeetID=20190807SNCL,709bb99e-609d-42fc-9f06-90cc0bac7b26
"Aug 4, 2019",LCM,NJ,2019 Jason Nessel Memorial Invitational (LCM),20190804JNESSEL,https://www.usms.org/comp/meets/meet.php?MeetID=20190804JNESSEL,eac38f7d-0acc-46eb-8720-b6167eb4a817
"Aug 4, 2019",SCY,VA,State Games of America,20190803STGMVAY,https://www.usms.org/comp/meets/meet.php?MeetID=20190803STGMVAY,ea16f1b7-15dc-42f3-b517-f12a143b7c9d
"Aug 3-4, 2019",LCM,KY,The 43rd Annual Lakeside Masters Summer Long Course Invitational,20190803LakeInL,https://www.usms.org/comp/meets/meet.php?MeetID=20190803LakeInL,75fb6786-47ce-4cef-b163-d61f0f5cf120
"Aug 3, 2019",LCM,OK,2019 TMSC Oklahoma Memorial State Championship,2019080319OMSCL,https://www.usms.org/comp/meets/meet.php?MeetID=2019080319OMSCL,e643dd7b-f5f8-4b6f-85c1-202f67252fae
"Aug 3, 2019",LCM,ST,Alamo Cup,20190803alamoL,https://www.usms.org/comp/meets/meet.php?MeetID=20190803alamoL,a4c44f69-36ed-4f25-a9f4-2197b2feecd2
"Aug 3, 2019",LCM,VA,State Games of America Long Course Events,20190803SGMSVAL,https://www.usms.org/comp/meets/meet.php?MeetID=20190803SGMSVAL,5d58e980-6277-48e2-98a9-3e34bec21160
"Aug 2-5, 2019",LCM,SP,SCS/GWSC Sr Regional LCM,20190805GWSCSRL,https://www.usms.org/comp/meets/meet.php?MeetID=20190805GWSCSRL,d91825cf-2faa-4ea2-b3c9-64bd69463719
"Aug 1-4, 2019",LCM,LE,"2019 Futures Championships (Geneva, Ohio) - 8/1/2019 to 8/4/2019",20190801SPIREL,https://www.usms.org/comp/meets/meet.php?MeetID=20190801SPIREL,d142c95f-53bc-4c59-9769-7fb3ac1d0da8
"Aug 1-4, 2019",LCM,MN,MN UofM Long Course Senior State,20190804MNSRSTL,https://www.usms.org/comp/meets/meet.php?MeetID=20190804MNSRSTL,3aeb2b8c-61cf-4a53-9b37-8a6ed0abaac7
"Jul 28, 2019",LCM,MI,Dearborn Long Course Masters Swim Meet,20190728dear19L,https://www.usms.org/comp/meets/meet.php?MeetID=20190728dear19L,1f1563fb-c1c0-43fb-9ac8-5908b18cae42
"Jul 28, 2019",LCM,MN,Minnesota Masters Swimming LCM State Championship Meet,20190728MNLCML,https://www.usms.org/comp/meets/meet.php?MeetID=20190728MNLCML,fa19d158-6931-4f74-bc83-9a6fd0bb0c0f
"Jul 28, 2019",SCY,PN,Washington State Senior Games,20190728WASrGmY,https://www.usms.org/comp/meets/meet.php?MeetID=20190728WASrGmY,8e6ec70e-944a-4c70-9c70-f14dd946e1ae
"Jul 26-28, 2019",LCM,GA,2019 Georgia Swimming Senior LC State Championships,20190728SRSTATL,https://www.usms.org/comp/meets/meet.php?MeetID=20190728SRSTATL,c8be3035-f086-428a-b7f8-7db2c8482c5d
"Jul 26-28, 2019",LCM,CT,WHAT Summer Showcase,20190728WHATL,https://www.usms.org/comp/meets/meet.php?MeetID=20190728WHATL,5adefa08-1e04-4325-bfc8-c1ae4eeb84f0
"Jul 25-28, 2019",LCM,AZ,2019 Arizona Senior Open,20190728AZSROL,https://www.usms.org/comp/meets/meet.php?MeetID=20190728AZSROL,82b7185d-2311-4c08-9dd2-098c8266239e
"Jul 25-28, 2019",LCM,NB,2019 MW Midwestern Long Course Championships,20190728MWLCCL,https://www.usms.org/comp/meets/meet.php?MeetID=20190728MWLCCL,694219f2-5dc6-4ec7-9a88-f4bbb5d6a861
"Jul 25-28, 2019",LCM,ST,AAAA Senior Circuit,20190728ST1957L,https://www.usms.org/comp/meets/meet.php?MeetID=20190728ST1957L,932a38e6-0d27-4425-bd2e-bc70776f0fdb
"Jul 25, 2019",LCM,AR,Demo Thursday Time Trial,20190725DTTTY,https://www.usms.org/comp/meets/meet.php?MeetID=20190725DTTTY,0c9f5dc8-66bd-4060-8107-f91500d0b3d6
"Jul 21, 2019",LCM,SI,2019 Long Course Championships San Diego-Imperial Masters Swimming,20190721SIChmpL,https://www.usms.org/comp/meets/meet.php?MeetID=20190721SIChmpL,3ac1cccf-a160-48d8-91c5-c1aca9d6db3d
"Jul 21, 2019",LCM,MD,Summer Splash 2019,20190721UmbcssL,https://www.usms.org/comp/meets/meet.php?MeetID=20190721UmbcssL,e11b73af-3946-4331-a443-6bfd8c9a5952
"Jul 21, 2019",LCM,MI,Eastern Michigan University LCM Swim Meet,20190721emu19L,https://www.usms.org/comp/meets/meet.php?MeetID=20190721emu19L,aed242e3-cf2d-488b-9b42-13a26f5cbc26
"Jul 21, 2019",LCM,NE,Summer JT LCM Mini-Meet,20190721SUMJTML,https://www.usms.org/comp/meets/meet.php?MeetID=20190721SUMJTML,a2966bc7-7a51-4144-a86e-77e804f93279
"Jul 21, 2019",LCM,MV,Make a Ripple 4,20190721MkarpL,https://www.usms.org/comp/meets/meet.php?MeetID=20190721MkarpL,10d1f123-bd3a-45f8-acb7-f925fd8f50c9
